TIMESTAMP	SWin_Avg	Ta_Avg	Rh_Avg	WiSp	pressure	precip_Tot
2016-07-01 03:00:00	0.0	0.5913609500000001	34.21362	11.655	575.75	0.03
2016-07-01 06:00:00	0.0	0.6609446666666666	29.59953333333333	10.96	573.5500000000001	0.1
2016-07-01 09:00:00	0.0	0.19260737566666664	34.02500666666666	12.42	573.4666666666667	0.15
2016-07-01 12:00:00	274.0364415	0.99556405	25.953613333333333	11.261666666666665	575.9333333333334	0.09
2016-07-01 15:00:00	927.7169833333334	2.7890456666666665	26.091211666666666	12.281666666666666	576.4	0.13
2016-07-01 18:00:00	841.6289499999999	4.0134225	30.325783333333334	11.228333333333333	574.1	0.06
2016-07-01 21:00:00	197.96497416666668	3.3065515	36.09205333333333	9.481666666666667	574.3333333333334	0.03
2016-07-02 00:00:00	0.0	1.5180974999999999	49.249210000000005	8.518500000000001	575.65	0.03
2016-07-02 03:00:00	0.0	1.0329849500000001	56.399375	10.28	575.9833333333332	0.07
2016-07-02 06:00:00	0.0	0.7072403566666666	45.149121666666666	11.594999999999999	574.5166666666668	0.1
2016-07-02 09:00:00	0.0	-0.09796581833333333	33.92295166666667	11.928333333333333	573.6833333333334	0.15
2016-07-02 12:00:00	301.82045666666664	2.1828662216666666	20.826756666666668	9.806666666666667	575.9	0.06
2016-07-02 15:00:00	906.0773666666668	3.2883418333333334	23.976003333333335	10.513333333333334	577.4666666666667	0.03
2016-07-02 18:00:00	843.7572166666667	4.077436666666666	27.75545	9.671666666666667	575.6333333333333	0.1
2016-07-02 21:00:00	202.47483599999998	3.1884915	30.209100000000003	8.270000000000001	575.1833333333334	0.03
2016-07-03 00:00:00	0.0	1.663727	28.090273333333332	8.084833333333334	576.6166666666667	0.0
2016-07-03 03:00:00	0.0	1.716013	17.426923333333335	9.91	577.1	0.03
2016-07-03 06:00:00	0.0	1.9480483333333334	11.350256666666667	10.096666666666666	575.4	0.04
2016-07-03 09:00:00	0.0	1.5892341666666667	13.529868333333335	8.057833333333333	575.2166666666667	0.03
2016-07-03 12:00:00	302.9578851666667	2.05661825	15.285416666666665	9.3665	576.6333333333333	0.03
2016-07-03 15:00:00	902.7125666666667	3.7861313333333335	24.143165	8.7585	577.6166666666667	0.03
2016-07-03 18:00:00	644.6193833333333	4.468343833333333	26.4834	8.918333333333335	575.4499999999999	0.0
2016-07-03 21:00:00	174.955706	3.7773516666666667	33.277235	7.055833333333333	575.0333333333334	0.0
2016-07-04 00:00:00	0.0	1.2570592166666668	48.66113166666667	4.544666666666667	577.1500000000001	0.0
2016-07-04 03:00:00	0.0	0.16014335999999998	56.87752666666666	1.696	577.9666666666667	0.0
2016-07-04 06:00:00	0.0	-0.9266423	62.47709833333334	2.087	576.3333333333334	0.0
2016-07-04 09:00:00	0.0	-1.3750078333333333	64.65576666666668	2.3623333333333334	575.9	0.0
2016-07-04 12:00:00	298.60544383333337	1.939746966666667	55.17744666666667	2.181833333333333	577.6999999999999	0.03
2016-07-04 15:00:00	412.3418	3.8840166666666662	47.215804999999996	5.153333333333333	578.4833333333332	0.0
2016-07-04 18:00:00	576.5155333333333	4.467861166666666	46.292135	6.919666666666667	576.0833333333334	0.03
2016-07-04 21:00:00	151.83250923333335	3.9290781666666668	54.89397666666667	4.9623333333333335	575.4333333333334	0.0
2016-07-05 00:00:00	0.0	1.9814749999999999	67.29089499999999	2.487	577.3333333333334	0.0
2016-07-05 03:00:00	0.0	0.5482867833333334	70.45979833333334	3.283	578.0	0.0
2016-07-05 06:00:00	0.0	0.006150710000000004	65.76209999999999	2.1653333333333333	576.1166666666667	0.0
2016-07-05 09:00:00	0.0	-0.47260774999999994	66.84134166666666	3.3516666666666666	575.6	0.0
2016-07-05 12:00:00	308.22980583333333	1.3553605833333335	57.76121333333333	4.907166666666667	577.0166666666668	0.0
2016-07-05 15:00:00	883.69715	4.078415166666667	53.062981666666666	4.8405	577.6333333333333	0.0
2016-07-05 18:00:00	536.3646333333334	6.698243166666667	50.99655833333333	1.476	575.8166666666666	0.03
2016-07-05 21:00:00	49.25069466666667	3.088873833333333	72.08004333333334	1.3793333333333333	575.3333333333334	0.19
2016-07-06 00:00:00	0.0	1.2947567166666667	79.67728	1.7811666666666668	576.75	0.0
2016-07-06 03:00:00	0.0	0.4401266833333333	88.07578833333334	1.1866666666666668	577.5333333333334	0.0
2016-07-06 06:00:00	0.0	-0.03447244	87.95789500000001	1.1863333333333335	576.0499999999998	0.0
2016-07-06 09:00:00	0.0	-0.7723027833333332	96.72961	1.0875000000000001	575.6	0.4999999999999999
2016-07-06 12:00:00	122.35992500000002	1.1944100166666667	73.41603666666667	6.3645	576.6333333333333	0.0
2016-07-06 15:00:00	293.1684333333333	1.0923373333333333	81.509225	8.885	577.2166666666667	0.03
2016-07-06 18:00:00	218.53475	2.9407588333333337	68.97286333333334	4.5405	575.6833333333334	0.0
2016-07-06 21:00:00	48.19392843333333	2.3795108333333332	77.64944	2.5805	574.5500000000001	0.21
2016-07-07 00:00:00	0.0	1.1378715000000001	86.79404	2.025166666666667	576.1833333333334	0.21
2016-07-07 03:00:00	0.0	2.0271938333333335	68.1525	4.142666666666667	576.8666666666667	0.0
2016-07-07 06:00:00	0.0	1.0017631333333334	83.37648166666666	3.0781666666666667	575.75	0.6699999999999999
2016-07-07 09:00:00	0.0	1.2832939	73.91744333333334	3.8818333333333332	575.0333333333333	0.0
2016-07-07 12:00:00	133.64438333333334	1.8673658333333334	68.19824	7.478333333333333	576.1666666666666	0.0
