TIMESTAMP,u10,v10,WS,DIR
867903.0,2.185558222598481,-4.184743167130418,4.721095224544042,332.4233668604447
867906.0,5.544270680899894,-0.734574148001636,5.592721749023324,277.54730209620595
867909.0,7.6279427630137855,0.8589531146115527,7.67615211215328,263.57520853625124
867912.0,7.035719794096413,0.9985321449134376,7.106223994884028,261.92234303849256
867915.0,4.940647063560599,-0.3599568655247374,4.953742257294818,274.1669914427272
867918.0,3.15542767049204,-1.6636972045945004,3.5671574358699636,297.800410957027
867921.0,0.5066091594628427,-3.4467390988675763,3.483771412724165,351.63841340895897
867924.0,1.143823973045303,-5.367555122188633,5.488076281452962,347.97023318900267
867927.0,2.402781291637613,-3.8562511389199465,4.54357026817734,328.07348863556734
867930.0,3.4237500744222893,-4.468112663993296,5.629040357844657,322.53838446402017
867933.0,2.2311608162861707,-4.757899587536722,5.255062994219276,334.87632570746223
867936.0,4.097406246353395,-4.286218726516558,5.929621313304674,316.2901733744628
867939.0,5.954083275066505,-3.2423841680089254,6.779687510452205,298.57115568690966
867942.0,6.406851883822862,-2.98007185244159,7.066015801493737,294.94494004974575
867945.0,5.952251027998696,-2.5260389147929287,6.46607801525467,292.99558120585897
867948.0,6.061778686052167,-2.5707603569729867,6.584373140372606,292.98148051053346
867951.0,6.3189040245680275,-2.440406377524388,6.7737826477651115,291.1169209549957
867954.0,7.319514506599273,-1.4906272288035138,7.469756498545826,281.5109376282424
867957.0,6.958154668225832,-0.5260077808838766,6.978008352854224,274.3231018901762
867960.0,4.469963150141223,-1.2032468402652936,4.629079122485255,285.06604071010173
867963.0,1.3091333751631804,-2.478108759272597,2.8026511050699323,332.1534368494463
867966.0,0.5080342405155829,-2.134375342695828,2.194004761399614,346.61132219766205
867969.0,0.9838077291233176,-1.66991408669128,1.9381668413252642,329.49609884696565
867972.0,3.172121477109855,0.4865418225560919,3.209217601010846,261.2798983693908
867975.0,4.358603245019944,2.289036541454573,4.923120000123164,242.2925945117981
867978.0,5.585598031429363,3.3402912495615875,6.508183387136944,239.11979334207228
867981.0,5.779001888586979,3.7620365092237487,6.895634961700357,236.93652523424808
867984.0,5.8579920955103,3.15699349999848,6.654523224851936,241.67885112656086
867987.0,4.9687415186003365,1.5277693014747518,5.198314276493047,252.90858773624024
867990.0,4.4585625017193005,0.1993619786016385,4.4630174523801065,267.4397585802353
867993.0,4.361453407125423,-0.03748117482727868,4.361614455794139,270.49237262546035
867996.0,5.352495487802552,1.1870440536544893,5.482543345224292,257.49567018853406
867999.0,5.096998813346967,1.2720749571717296,5.253339090514132,255.98676731068264
868002.0,4.360435492087753,-0.3822173143228829,4.3771552126954285,275.00950141652254
868005.0,3.7063232888799433,-1.2965000717169841,3.9265436146381942,289.28022519187687
868008.0,4.563814916614549,-0.7548291509621107,4.625815997232883,279.3913788389459
868011.0,4.941257812583204,-0.9890652248020558,5.039273637075811,281.31900403886254
868014.0,5.888122380625383,-0.39043964225733296,5.901053150367953,273.79371229997366
868017.0,5.822772235206861,-0.21115278436956672,5.826599523001637,272.0768225064315
868020.0,5.655630586021175,-0.553281844276199,5.6826295079605424,275.58738078528995
868023.0,6.350255807728317,-0.311425076253105,6.357887573849231,272.8076126253987
868026.0,5.564221815638258,-0.6619770086779544,5.603461249410309,276.7846050666592
868029.0,4.002740147849931,-1.1853983723100237,4.1745775824968145,286.4964827152698
868032.0,1.8429280209181995,-1.6703151758588142,2.4872347048458723,312.18720269046844
868035.0,-1.0544653423104169,-1.9304215010047123,2.1996418639576563,28.64494710477633
868038.0,-2.5269812358062427,-2.693493642238438,3.693310461753213,43.17311164744672
868041.0,-2.939236826063265,-2.0339025062285234,3.5743352563139803,55.31741657299154
868044.0,-3.866353842374615,-3.878110498550557,5.476169562149532,44.91302093560467
868047.0,-4.448397660915272,-5.405056959353076,7.000205888649816,39.45460654434422
868050.0,-3.556704087914895,-5.2151412385256535,6.312514721310471,34.29382109462331
868053.0,-2.313422660902728,-4.981105709269476,5.4921160307203305,24.912021044624094
868056.0,-0.19086622434977973,0.20337287027697992,0.2789093758951781,136.81701358097678
868059.0,2.845370750017252,3.814980279338257,4.759223596007393,216.71710505153249
868062.0,1.6837261090263518,2.3692543749614043,2.9065959305501634,215.39975359499402
868065.0,1.9660957404764705,1.0077571957667233,2.2093227528677946,242.86178787129242
868068.0,3.8586033785156233,-0.5492709526008575,3.8975015858961792,278.10160630956835
868071.0,5.109417376806562,-2.0629814708747496,5.510175902780725,291.9869157065955
868074.0,5.239303335613465,-2.6592005184142677,5.8755124746446645,296.9100029355132
868077.0,5.221998779973048,-1.6849549304738105,5.4871071044556805,287.88306115699766
868080.0,1.7362505249702094,-2.525637825625395,3.0648674215517215,325.49341002752215
868083.0,0.8494429441506582,-4.042356512655793,4.130641535013424,348.1327808393412
868086.0,4.918660098746892,-0.7756857876738866,4.979448323680449,278.9618888722504
868089.0,5.421102961341624,1.1685939519479185,5.545626127138052,257.83524328335756
868092.0,5.513936812777279,2.091500126444004,5.897276655729808,249.22768306800546
868095.0,6.935149788374453,1.3605151186130104,7.067340657925356,258.9008526279622
868098.0,6.730141699787381,0.3387404643197565,6.738661024371573,267.1186290540171
868101.0,6.0579106089090144,-1.2718330879136337,6.189979026543169,281.85680662326735
868104.0,3.6393444794011467,-2.9006561972698277,4.653883820478059,308.55579515537056
868107.0,1.4911365838988735,-3.3404504694710266,3.6581549517250913,335.94459486617177
868110.0,2.8349880166330004,-2.9830800211980955,4.115327868751644,316.45808110539417
868113.0,4.029409521836928,-3.040636316739247,5.04793128968132,307.0386019822759
868116.0,5.237878254560724,-2.940564569439476,6.006853468883928,299.31001820623334
868119.0,7.923748872961171,-1.04983023368348,7.992993164097498,277.5472532722592
868122.0,8.295898610733929,1.2726765909230309,8.392951773045082,261.2782325198806
868125.0,8.036941025150258,1.4625923117504522,8.168941015341879,259.6859734507867
868128.0,6.855141666413458,0.8798097513233284,6.911369796583129,262.6864663671937
868131.0,4.44858693435012,-0.2576791278035285,4.45604356412459,273.31508590258926
868134.0,3.3838478049455607,-1.0327839440632784,3.5379469529869705,286.9727095409495
868137.0,3.2177240707975456,-1.1121995992350409,3.404517020713586,289.0676016892413
868140.0,3.817886777008757,-1.7471237514416045,4.198654647016077,294.5895615872876
868143.0,7.828472025435103,-1.5445737218368574,7.979391094263329,281.1612209370735
868146.0,9.467315236086478,0.224229506988756,9.469970256090539,268.64322644935714
868149.0,7.715483456253548,1.8083311741648918,7.924566019611343,256.80928553349145
868152.0,5.9840099771740505,0.581198866094152,6.012168288468622,264.45252928785254
868155.0,4.441868695101485,-1.0532394916075205,4.565031317658646,283.33940636763805
868158.0,4.134051187709575,-1.4080028602914785,4.367247563075848,288.8081600965903
868161.0,5.565646896691001,-1.014734931524241,5.657394485087782,280.3327376728935
868164.0,7.069514573347112,0.3086587767546951,7.076249468697023,267.5000234216768
868167.0,6.252128798096767,2.350002094919765,6.679193390980546,249.40014953949608
868170.0,7.579082841205548,4.3518381300827205,8.739621949735481,240.13596251352985
868173.0,7.667845032490513,4.866034442861505,9.08152732977245,237.60068176562683
868176.0,7.32460408178763,3.8107688430791486,8.256620624100567,242.51341055373882
868179.0,6.5986270769202005,1.4246893854184748,6.750675458440328,257.8164611211978
868182.0,7.5318515834575805,1.6581232809233517,7.712208574070885,257.5844845812479
868185.0,6.919677479801843,1.5472221261001586,7.0905453056849375,257.39612832785974
868188.0,7.771672366333023,1.2478090625359135,7.871208218956674,260.8785176296016
868191.0,7.904001321230338,0.16386558727486608,7.905699767680523,268.8123152598573
868194.0,7.89789383100431,-1.7643705856455727,8.092572553230971,282.5929671666566
868197.0,6.401558725626968,-3.029205275464524,7.0820928205264915,295.3234225963106
868200.0,2.3225695866690867,-3.5784968904025454,4.2661422244858285,327.01501968135415
868203.0,4.220981131926735,-2.7197649827119244,5.021334810313638,302.7954755122777
868206.0,9.621631155797502,1.6306486729472622,9.758831958426061,260.38106100737946
868209.0,9.427412966609749,2.385899575414072,9.724640457464877,255.7977303653782
868212.0,9.648707695799569,3.2757158935885893,10.189596400961651,251.2477585008833
868215.0,9.759456851898245,4.021741745202114,10.555633790027244,247.60409550277973
868218.0,9.124277868391127,4.12622547334476,10.013899504013974,245.6663336019456
868221.0,8.500906699321003,2.940806438697571,8.995207458443955,250.91743346788502
868224.0,8.1474865982414,1.8133447887590688,8.346841150485787,257.45248194437283
868227.0,7.900947576117325,1.393203885767044,8.022841745159294,259.99962264028596
868230.0,7.7008254797110745,1.5438128681761183,7.854048079870245,258.66397355737803
868233.0,6.572772034963339,3.0083899634270765,7.228536670422645,245.40619811573168
868236.0,5.474441709315619,3.0697566060598014,6.276377749079664,240.71876237766412
868239.0,4.677007068803639,2.351606451589901,5.2349257898081465,243.30667871639642
868242.0,2.7948821641487367,0.3808548269108425,2.8207120928336544,262.2401768637811
868245.0,-1.737689915595637,-3.30996769273843,3.738375632508716,27.698887629937445
868248.0,-3.7558082692834716,-4.96726813298955,6.227346823538222,37.093343315518176
868251.0,-3.9192854243335407,-3.2574250117914563,5.096235467954548,50.26910535210507
868254.0,-2.629994237618614,-2.0062273536686672,3.3078418771935727,52.66267878327734
868257.0,-0.9612243248596928,-1.4729793054320108,1.7588690221085086,33.12732161997086
868260.0,1.938612034459336,-1.2150789707075509,2.2879321504813657,302.0785723188818
868263.0,5.91479175461238,-0.4762727241096417,5.933936063706907,274.6036561495956
868266.0,6.007625606048036,-0.3681791934591875,6.018897020297015,273.50700331971376
868269.0,5.988895969354877,-0.43796870861013004,6.004888968288815,274.18260189414747
868272.0,5.161331043727817,0.3407459101574273,5.1725666663888905,266.2228711625239
868275.0,4.486860539766575,-0.16923896636224778,4.490051150159623,272.16010366829727
868278.0,5.314832631408702,-0.5474660513469538,5.3429547047737715,275.88113603560885
868281.0,5.729124051741067,1.2010821745181846,5.853670710774847,258.15970352106046
868284.0,6.130386159591239,2.5914577737753253,6.655620771871575,247.08508122576177
868287.0,6.978105802964198,2.637783572625519,7.460017612135755,249.29297983154237
868290.0,6.223016428019358,1.6464916950648611,6.437147533288047,255.18020878171367
868293.0,5.49948241924234,0.949398721890504,5.580830118600899,260.20532985949785
868296.0,4.295288929676766,0.016064229038530664,4.295318969396614,269.78571680537186
868299.0,1.7584410727914517,-1.8927191192565016,2.583505500454578,317.10620710895836
868302.0,1.1743614241754523,-3.067910380131569,3.2849960205623416,339.05371880059937
868305.0,1.295900479673449,-2.4127312249645305,2.7387278099761425,331.75933916175467
868308.0,3.0564863288303545,-2.552109710682649,3.981880542367831,309.86125877439764
868311.0,5.0420314013126974,-3.3175883869215794,6.035600496790705,303.3443749668263
868314.0,4.514344245783708,-3.594139367936377,5.7703675589680214,308.5253934057941
868317.0,3.3638966702071955,-3.7068454240134745,5.005647191458932,317.77681312357845
868320.0,2.8716329579891813,-3.209294311687358,4.306488804634063,318.1782526289777
868323.0,1.8130013188106529,-3.5674669382953565,4.00172389575288,333.06013601893534
868326.0,0.7437833632403397,-2.502575198492181,2.6107654654413697,343.4476718144732
868329.0,-2.199009010668433,-1.680743494214702,2.767767931446928,52.60864765257245
868332.0,-3.1356944283338963,-2.4253655337418567,3.964212093234564,52.279124383699504
868335.0,-4.003975955467824,-4.830496726860403,6.274194934824191,39.65517540237784
868338.0,-3.87551507771366,-5.8923802979070725,7.052642249026201,33.33357489664251
868341.0,-2.5577222699439264,-5.6234500110754215,6.177793557349687,24.457536703715068
868344.0,-2.3478281891760298,-4.3052704619744295,4.903840429361371,28.60531922803178
868347.0,-3.4791389620443147,-3.4122454304596395,4.873174201165754,45.55614321430871
868350.0,2.235843225459461,-4.0122748250907305,4.593184538083552,330.87122849364295
868353.0,3.7633265309895565,-2.70091379183782,4.63223076819254,305.66674580009214
868356.0,3.4831963126223147,-3.1982643595801683,4.7288002142220416,312.55809194512443
868359.0,5.110231708836698,-3.5413961424056364,6.21739131432513,304.72200144455087
868362.0,6.101884538536432,-3.391188249164096,6.980913454763539,299.063589574934
868365.0,7.62672126496858,-1.4424965286994151,7.761937482924853,280.71024588714414
868368.0,7.094962449288904,-0.7995505931421688,7.139872079233184,276.4296903471257
868371.0,4.9945965605571985,-2.5396759464890897,5.60320878746322,296.95263993218236
868374.0,4.44207227810902,-3.6537011093151985,5.751655233074716,309.4380404043082
868377.0,7.711411796102863,-1.2830635846045897,7.817424387303835,279.44662175741314
868380.0,7.52289393112607,1.95111891780705,7.771795039139802,255.46027109802816
868383.0,8.67843108189094,1.42228285041327,8.794205737285798,260.6927008079146
868386.0,8.659497862190246,1.0502726475253432,8.72295683007874,263.08462219890504
868389.0,8.166623400949629,0.6908967534147425,8.195796245442969,265.16428888085886
868392.0,4.026355776723913,0.39790111653104415,4.0459691223852285,264.35611979571206
868395.0,-0.7904181815383887,-1.5878913519305458,1.773741764531204,26.463134841726323
868398.0,-2.188015528261579,-2.606657837467293,3.4032450739762283,40.00992925586136
868401.0,-1.2415581262344684,-2.269542392154838,2.586945931133225,28.68096071002948
868404.0,3.0037583298789623,-1.7419095922636607,3.472292201404917,300.10987582568265
868407.0,6.81137131979358,1.1587672673433316,6.909234460920607,260.3451352767968
868410.0,6.530223186388666,1.4379253279471018,6.686661656820982,257.5819013143264
868413.0,6.847405512127156,0.9592254064950904,6.914266094675199,262.02555893354463
868416.0,4.7370640560262665,0.10891637132268706,4.73831601382159,268.6828658000809
868419.0,2.801396820389835,-1.1111968763162052,3.0137323443240893,291.636155735939
868422.0,2.0811201397333683,-1.877878820057738,2.8031214563099613,312.0612126155738
868425.0,1.4341333417892599,-1.5670347152187698,2.1242260333430623,317.53558481797984
868428.0,2.0532292677011648,-1.7703869231585854,2.7110920831715744,310.76939480332544
868431.0,4.549767689094682,-1.4557324712280426,4.776980537171745,287.74246472539886
868434.0,5.723830893545176,-0.021036518958378325,5.723869550665183,270.2105754603084
868437.0,6.0292054048466746,1.6386704562979453,6.247924349588115,254.7949415652792
868440.0,4.5721618199234575,1.4597846875777132,4.799545295301644,252.29292939361198
868443.0,2.9595808172440123,-0.618859923168033,3.023591609047472,281.81059669340146
868446.0,2.6560385530103234,-1.366289586867926,2.9868525290447296,297.2216881558413
868449.0,2.5287991733013655,-1.4599439074871512,2.9199762793383304,299.99899781280726
868452.0,3.4353543058517464,-2.2268263958124512,4.093948583436436,302.9516563043225
868455.0,4.529409388341248,-2.853327675500798,5.353225964871334,302.20911440806384
868458.0,0.7254608925622499,-4.5631707966988895,4.620478462938963,350.96661709708013
868461.0,0.522895800065589,-3.6166003613182895,3.6542055485719214,351.773063074495
868464.0,1.4980584061550406,-3.3558924024210905,3.675077251552596,335.9441858464046
868467.0,2.1985875350806783,-2.969844078669468,3.6950995928418817,323.48730467268535
868470.0,3.4876751387880702,-2.9341471427589285,4.557751345683611,310.07357528657144
868473.0,3.1586849986125887,-2.8647587167755217,4.264285804891781,312.20635096582305
868476.0,5.4724058792402746,-1.6903696342355217,5.727527879241537,287.16537824979724
868479.0,8.35758426201683,-1.3769184498075813,8.47024905856563,279.3554832264168
868482.0,9.69919628166808,-2.0296910699694153,9.909291314207973,281.8193758700711
868485.0,10.207339468473775,-2.2829788792672328,10.459530180072276,282.60731423745744
868488.0,9.539790786768698,-1.7192480542979809,9.69347317154818,280.2161068756338
868491.0,8.645654217677912,-0.2300039752436719,8.648713122787678,271.52390427667217
868494.0,6.996835439657357,-0.14076163546732298,6.9982512106714605,271.1525152918091
868497.0,4.3779436307357065,-1.6705157204425811,4.685831111568697,290.8856255100578
868500.0,3.1991980171119203,-2.9431716490284483,4.347082620371698,312.613177880481
868503.0,3.223627978016041,-2.28999793969908,3.9542215295142262,305.3891903165138
868506.0,4.238896436589757,-0.8294317361234631,4.319282348379429,281.07127571845746
868509.0,5.349441742689539,2.0947088397842766,5.744939693495457,248.61591984956425
868512.0,4.88242232340578,2.7169986832135145,5.587497614198601,240.90468352694432
868515.0,5.058928790938047,2.480556618952132,5.634351928270822,243.8797909800426
868518.0,4.755182943696823,3.972006688427878,6.1958536103543445,230.12797566061147
868521.0,4.711412597076941,4.119607502080447,6.258480217360503,228.83390716831627
868524.0,4.820533089115343,5.189512856477799,7.0829783954777294,222.88897909656183
868527.0,5.235231675462778,6.175390030276746,8.095868867626885,220.2898530575077
868530.0,5.854327601374682,6.353273076078144,8.639284139524342,222.65952637405144
868533.0,6.22220209598922,5.752842592279516,8.474136936283125,227.2445478129484
868536.0,5.941461128599376,5.14278596846007,7.858066419930997,229.1213233477279
868539.0,5.520858635033447,4.623174951919576,7.20094623671639,230.05714538909984
868542.0,4.4813637985631445,3.6946535290780114,5.808019128326018,230.4961765380676
868545.0,3.979938851006085,3.332068921627138,5.190625834735256,230.063387546629
868548.0,4.0819339377807875,3.789511117199839,5.569791663948278,227.12754989542245
868551.0,3.9245642729567467,4.441682103610371,5.927119421953733,221.46304659968425
868554.0,3.2492794369653666,5.201946620671358,6.133356789214218,211.99003724792288
868557.0,2.777781191515853,5.668814411681111,6.312806442623018,206.1053603834572
868560.0,2.0575045108593857,4.8931079616700615,5.308091025666917,202.8062820425666
868563.0,2.2641412635067333,2.824490580112668,3.6199561735273895,218.7160286956308
